"x1","x2","name"
146616.958947773,565529.047296285,"Regionalleitstelle Nord Ost"
146562.929356918,565540.240474011,"Freiwilige Feuerwehr Eberswalde Finow"
352405.10573166,528361.992095202,"Ochotnicza Straż Pożarna Ocieszyn"
55031.5582058594,169145.082032588,"FFW Rimbach"
25286.4942843504,320467.06514924,"Freiwillige Feuerwehr Treuen - OF Hartmannsgrün"
702195.78527088,196746.257378717,"Ochotnicza Straż Pożarna Iwonicz Zdrój"
284148.428263743,80589.0018121675,"FF Hollabrunn"
26451.0473801259,351556.868435721,"Freiwillige Feuerwehr Heukewalde / Thür."
245689.957638605,423589.17344887,"Jednostka Ratowniczo-Gaśnicza PSP w Żaganiu"
135346.323574023,200239.212631271,NA
27858.9043509054,353498.389323751,"Feuerwehr Vollmershain + Gemeindeamt"
93448.3430153095,345527.811378104,"FFW Gahlenz"
64866.3028880598,338536.805761352,"Feuerwehrtechnisches Zentrum"
64888.2089421525,338552.995685326,"Jugendfeuerwehr Sachsen"
27399.9796661898,351555.269909763,"Freiw. Feuerwehr Jonaswalde"
26669.9543199861,349972.068200896,"Freiw. Feuerwehr Nischwitz"
25157.9795206465,348754.851623411,"FF Crimmitschau - OFW Großpillingsdorf"
29946.0884110857,352247.327705492,"FF Thonhausen-Schönhaide Sitz Wettelswalde Amt Nöbdenitz LST Gera"
28367.4611959496,356865.671927989,"FFw Untschen"
520233.110069451,238083.971329583,"Ochotnicza Straż Pożarna w Porębie Wielkiej"
7231.11890302267,66780.0983555112,"FFW Stefanskirchen"
28039.1976171689,383143.807426755,"FF Gatzen"
24121.7772226955,350758.017399082,"FF Haselbach"
35247.9314414584,385359.364459059,"FF Pödelwitz"
21873.5874480417,351479.801319147,"FF Reust"
23221.6341299855,352901.505750421,"FF Paitzdorf"
26304.4582659854,357800.942055739,"FF Löbichau"
30080.0257308971,381549.729180567,"FF Michelwitz"
24363.6949461551,356556.324920017,"FF Beerwalde"
506199.269572327,216959.549806997,"Ochotnicza Straż Pożarna w Lipniku"
267083.477880299,48054.0485039772,"Feuerwehr"
496293.418761359,223649.147537812,"Ochotnicza Straż Pożarna w Ligocie"
280000.188777065,50415.6408311212,"Feuerwehr Baumgarten"
184166.108597932,26212.2847423777,"Betriebsfeuerwehr"
34030.2183129372,382201.231354108,"FF Hohendorf"
24369.6332665902,311870.074319174,"Freiwillige Feuerwehr Trieb"
717300.753973178,394041.406890084,"Ochotnicza straż"
734095.605037919,353759.163868434,"Ochotnicza Straż Pożarna"
265127.068424153,331926.590129056,"OSP Przesieka"
715002.652994557,393016.558439286,"Ochotnicza straż"
201291.080670993,95271.3472018726,"Freiwillige Feuerwehr Großschönau"
719557.131284777,385717.469331212,"Dom Strażaka"
716705.466717861,386996.25545218,"Ochotnicza Straż Pożarna"
575547.468489854,181871.15844577,"Ochotnicza Straż Pożarna Nowy Targ"
142030.398165783,405124.518476443,NA
20256.9685243636,414307.276126695,NA
64356.7916090158,456554.150894009,"FFW Rackith"
1066480.88615546,706157.714950883,NA
443714.419052465,239769.637834142,"OSP Bieńkowice"
412666.749687569,668069.974953136,"Ochotnicza Straż Pożarna Czyczkowy"
308873.043409237,73801.0399079761,"FF Hipples"
830608.077315426,337365.172611186,"Straż Pożarna"
442820.21996436,237879.60536126,"OSP Bolesław"
721481.523421669,396178.375768778,"Straż Pożarna"
702654.616705113,642728.187240642,NA
509802.703260503,194361.160755849,"Ochotnicza Straż Pożarna w Cięcinie"
509802.703260503,194361.160755849,"Ochotnicza Straż Pożarna w Cięcinie"
509802.703260503,194361.160755849,"Ochotnicza Straż Pożarna w Cięcinie"
833453.023948533,338910.061543242,"Ochotnicza Straż"
70615.2790992334,319992.443476134,NA
340231.511267572,322007.076131568,"OSP w Roztoczniku"
507515.519004565,206908.495499619,"Ochotnicza Straż Pożarna w Rybarzowicach"
210957.663443002,280809.647527834,NA
568525.474245815,218680.041523631,"Jednostka Ratowniczo-Gaśnicza w Myślenicach"
749068.3811298,377119.439886493,"Jednostka Ratowniczo-Gaśnicza nr 2 w Lublinie"
753837.831982125,380986.159657849,"Jednostka Ratowniczo-Gaśnicza nr 3 w Lublinie"
656212.455711831,202624.622521697,"Jednostka Ratowniczo-Gaśnicza w Gorlicach"
677486.915312766,211757.152114389,"Jednostka Ratowniczo-Gaśnicza w Jaśle"
699212.231422337,226965.763686535,"Jednostka Ratowniczo-Gaśnicza w Strzyżowie"
714445.795188679,245325.98665536,"Jednostka Ratowniczo-Gaśnicza nr 1 w Rzeszowie"
714398.496799634,243282.954721235,"Jednostka Ratowniczo-Gaśnicza nr 2 w Rzeszowie"
128726.818689919,35155.2762054726,"Freiwillige Feuerwehr Wollsberg"
789865.668718702,1021620.38131934,"VUGD RRP 4. daļa"
67389.0441516267,458695.129751991,"FFW Melzwig"
672621.164315437,272299.459303734,"Jednostka Ratowniczo-Gaśnicza nr 1 w Mielcu"
674951.858403549,274178.219500102,"Jednostka Ratowniczo-Gaśnicza nr 2 w Mielcu"
765758.372772505,243917.81797572,"Jednostka Ratowniczo-Gaśnicza w Jarosławiu"
214.262225594663,107886.199905411,"Freiwillige Feuerwehr Unsbach"
-4035.18165916589,108635.453529379,"Freiwillige Feuerwehr Bruckbach"
1915.76066147012,106407.168006834,"Freiwillige Feuerwehr Unterwattenbach"
1313.94075517892,103031.114077231,"Freiwillige Feuerwehr Ohu"
2517.78896507528,103579.709090412,"Freiwillige Feuerwehr Ahrain"
88487.2070154426,101921.891945365,"Freiwillige Feuerwehr Ruderting"
743348.525363771,271800.997574656,"Jednostka Ratowniczo-Gaśnicza w Leżajsku"
723145.017904049,297089.42694751,"Jednostka Ratowniczo-Gaśnicza w Nisku"
716508.359872449,305601.335398981,"Jednostka Ratowniczo-Gaśnicza nr 1 w Stalowej Woli"
693919.44267747,286673.969436019,"Jednostka Ratowniczo-Gaśnicza w Nowej Dębie"
689254.541853865,303882.071316035,"Komenda Miejska Państwowej Straży Pożarnej w Tarnobrzegu"
785134.039878429,470098.930990109,"Jednostka Ratowniczo-Gaśnicza w Białej Podlaskiej"
759268.600907112,463370.029639846,"Jednostka Ratowniczo-Gaśnicza w Międzyrzecu Podlaskim"
670738.04855033,613864.227315739,"Ochotnicza straż pożarna w Łysych"
120915.338871376,362788.302389611,NA
748113.092755324,380764.286584392,"Jednostka Ratownicz-Gaśnicza nr 1 w Lublinie"
729319.516342363,372270.050152143,"Jednostka Ratownicz-Gaśnicza w Bełżycach"
502529.020532752,220941.528098834,"Ochotnicza Straż Pożarna w Komorowicach Śląskich"
506861.139584177,214381.725437113,"Ochotnicza Straż Pożarna w Straconce"
511049.099475334,227634.503104865,"Ochotnicza Straż Pożarna w Wilamowicach"
62617.0305465847,684894.663203162,NA
426925.888357504,483059.326750488,"OSP Lądek"
513097.516582601,245165.71092083,"Ochotnicza Straż Pożarna w Bieruniu Nowym"
446068.715269219,234447.849373094,"OSP Nowa Wioska"
250393.916095622,1103342.87665157,NA
45011.2768071552,621939.945040992,NA
515626.211963129,216962.842500851,"Ochotnicza Straż Pożarna w Porąbce"
517836.816675374,220353.623172477,"Ochotnicza Straż Pożarna w Czańcu"
708297.501618901,390146.201918827,"OSP"
510131.961885623,219628.095363244,"Ochotnicza Straż Pożarna w Kozach"
506851.819530353,210367.391841467,"Ochotnicza Straż Pożarna w Wilkowicach"
503876.283478949,210245.867202993,"Ochotnicza Straż Pożarna w Bystrej Śląskiej"
506245.825174751,220335.195214628,"Ochotnicza Straż Pożarna w Hałcnowie"
504235.516131572,208739.957265006,"Ochotnicza Straż Pożarna w Mesznej"
56503.3597555677,397616.411766905,"Freiwillige Feuerwehr Klinga"
546352.851894697,109538.136533081,NA
807557.052036983,1022267.255314,NA
152805.453676953,371053.845308555,NA
494144.361354018,223257.00039945,"Ochotnicza Straż Pożarna w Bronowie"
500535.301836369,226521.503198325,"Posterunek Jednostki Ratowniczo-Gaśniczej nr 2 z Bielska-Białej"
434593.942795045,326411.070107965,"Ochotnicza Straż Pożarna w Jełowej"
142309.156349289,-6151.51754145045,"Freiwillige Feuerwehr Vorderstoder"
86716.6017423103,101798.813156204,NA
554662.953415691,108313.717300263,NA
54489.4693029979,166331.722374184,"Freiwillige Feuerwehr Grafenwiesen"
628611.369115973,668052.197211527,"Straż Pożarna"
470069.482711209,230208.912008356,"Jednostka Ratowniczo-Gaśnicza PSP w Jastrzębiu-Zdroju"
157666.701389373,353092.0267669,"Freiwillige Feuerwehr Porschdorf"
246326.963931959,305219.283637132,NA
543361.126229968,208528.580062463,"OSP Sucha Beskidzka Miasto"
1221323.64338198,372497.915974356,NA
737722.389282737,370823.752961209,NA
138629.051995515,219323.789669316,NA
109493.645962124,710104.688164888,"DRK Rettungswache"
-9822.43694091839,61997.1836419059,"Freiwillige Feuerwehr St. Wolfgang"
216229.266842313,1112542.74685848,"Räddningstjänsten Jönköping"
733422.997956259,368336.05863491,NA
286324.444575474,342178.045024927,"Ochotnicza Straż Pożarna w Kaczorowie"
72430.9215604328,649447.806585846,NA
308546.445835342,57100.2730441075,"Feuerwehr Königsbrunn"
702739.88475405,201365.211686148,"Ochotnicza Straż Pożarna Łężany"
723230.074116313,186931.804634888,"Ochotnicza Straż Pożarna Wolica"
295178.299213408,1089316.86005145,NA
589119.910648659,202356.102074335,"Ochotnicza Straż Pożarna Jurków"
10342.7289638635,169338.890827832,"Feuerwehr Stadt Nittenau"
373479.421314959,204260.404141143,NA
371699.533398245,203365.073954316,NA
218734.805331964,372496.309879862,"Berufsfeuerwehr Görlitz"
108006.799848557,420098.277181697,"FFW Lausitz"
480313.178734324,261895.071134621,"OSP Gierałtowice"
483061.539641742,257394.853991728,"Ochotnicza Straż Pożarna Ornontowice"
22366.1874444778,27859.3357544132,"Feuerwehrhaus Traunwalchen"
192815.569895296,346665.156688338,NA
458235.171310826,243495.963763089,"Jednostka Ratowniczo-Gaśnicza PSP nr 2 w Rydułtowach"
477526.445624183,238595.125288463,"Ochotnicza Straż Pożarna Osiny"
474981.354645755,244645.698909421,"Ochotnicza Straż Pożarna Rowień"
472722.485328798,240584.93165368,"Ochotnicza Straż Pożarna Rój"
478756.72412301,242999.368817229,"Ochotnicza Straż Pożarna Żory"
215754.34465168,111578.110649436,NA
602096.286268577,215986.841279771,"Ochotnicza Straż Pożarna w Żegocinie"
-31846.4207397683,25299.5907574585,"Feuerwehr"
122765.200336819,929132.497602335,"Bjuvs Räddningstjänsst"
231461.65855009,218228.802614805,"Hasičská zbrojnice"
209491.915199883,111151.736856102,NA
270822.653715869,218268.575752574,"Sbor dobrovolných hasičů Trhová Kamenice"
179680.95115974,55295.246889797,NA
481338.134073505,214357.809872045,"Ochotnicza Straż Pożarna w Iskrzyczynie"
585228.356947418,213522.718006388,"Ochotnicza Straż Pożarna Szczyrzyc"
4068.86930129764,63141.7299006945,"Feuerwehr Rattenkirchen"
23835.182326057,56056.5175869362,"Freiwillige Feuerwehr Mörmoosen"
3779.82119664556,-4773.89464239683,NA
50858.5105164868,352731.474951007,"FF Waldenburg"
215866.239673242,335413.201730321,NA
170525.44627152,168817.839331622,NA
97104.4331089697,546842.312540436,NA
756447.542669619,293293.35997384,NA
715492.789915091,306760.170748803,"OSP Stalowa Wola"
553771.497070213,472696.601381748,"Ochotnicza Straż Pożarna Wierznowice"
100048.145285367,546869.042990455,NA
497583.344192742,417208.635285607,NA
1073933.94006342,205472.886386468,"пожежний поїзд ст.Гречани"
599205.939324347,139397.982136161,"Hasičská zbrojnica"
735358.460145653,362921.764560006,NA
473824.997723028,312832.941029274,"OSP Lisowice"
298163.915054493,16755.3290130962,NA
600045.381987914,106719.05496814,NA
133730.050781636,590132.590175909,"Feuerwehr"
95651.7582086695,343418.93414498,NA
-16469.8269763971,47248.2450696025,"Freiwillige Feuerwehr Tulling"
203786.325902868,80434.9404149596,"Freiwillige Feuerwehr Wiesensfeld"
606005.856926208,147850.297371697,NA
461762.122277132,761875.253208529,"Komenda Powiatowa Państwowej Straży Pożarnej w Pucku"
29682.2924039421,692579.753914517,NA
826832.066720584,315604.51490543,NA
-14765.1807005525,283211.229471893,"Freiwillige Feuerwehr Münchberg"
528429.976933048,202537.213206631,"Ochotnicza Straż Pożarna w Hucisku"
530558.864045444,204486.020149728,"Ochotnicza Straż Pożarna w Kurowie"
524995.275199524,199243.52094613,"Ochotnicza Straż Pożarna w Pewli Wielkiej"
451879.465429559,310611.93455642,"Ochotnicza Straż Pożarna Staniszcze Małe"
82519.4672139396,380429.365522453,NA
-13256.5998093948,208402.543709527,"FW Krondorf - Burgstall"
188915.94738313,53267.538904516,"FF Bad Kreuzen"
111116.086132317,396963.313805707,NA
257114.510946609,-16461.0305683715,"FF Prein an der Rax"
538717.125934887,444824.845703464,"Ochotnicza Straż Pożarna Dobra"
698194.816891397,207990.031966981,"OSP"
791833.309455347,693774.636449021,NA
432364.971866562,309770.846973523,"Ochotnicza Straż Pożarna Suchy Bór"
1015570.40110464,67396.1733171046,NA
120242.156179653,-22727.0794302244,"Freiwillige Feuerwehr Zauchen"
331111.597884908,486909.239668092,"OSP Granowo"
52310.7748937557,323241.265951149,"Feuerwehr Bad Schlema"
585869.525624258,662997.577630889,NA
280538.328712358,434246.533679884,"Ochotnicza Straż Pożarna w Bytomiu Odrzańskim"
477712.402756998,426109.603431924,"Ochotnicza Straż Pożarna Włyń"
355759.25842466,123654.076232885,"SDH Šardice"
136836.36042674,342801.782300058,"Freiwillige Feuerwehr Döbra"
982405.906342131,1091488.37910625,"VUGD VRB Alūksnes daļa"
67501.0005398935,472399.336086155,"FFW Jahmo"
-14325.8855238992,179359.431013244,"Feuerwehr"
549378.008773143,263562.645976972,"Ochotnicza Straż Pożarna Przeginia"
313885.919046376,246376.509441851,"Sbor dobrovolných hasičů"
498524.721495714,181915.054263443,"Ochotnicza Straż Pożarna w Zwardoniu"
510995.567334532,458864.667036271,"Ochotnicza Straż Pożarna Leźnica Wielka"
347745.230590105,387973.432878147,"Ochotnicza Straż Pożarna w Bagnie"
285377.380104546,62624.6617970811,"FF Hausleiten"
28403.0561780043,325948.205117431,"Feuerwehr Unterheinsdorf"
246063.614274036,547570.754906177,"Komenda Miejska Państwowej Straży Pożarnej"
249007.189856868,550958.788361182,"Jednostka Ratowniczo-Gaśnicza PSP nr 1 w Gorzowie Wielkopolskm"
26659.7188163719,328271.304939411,NA
306388.145164962,395978.846505475,"Komenda Powiatowa Państwowej Straży Pożarnej w Lubinie"
475864.362253371,329794.492329781,"OSP Ługi-Radły"
31320.8705482661,327117.419068569,"Feuerwehr Oberheinsdorf"
146718.376871785,382939.753826184,"Feuerwehr Großnaundorf"
307717.170322469,504728.156990658,"Ochotnicza Straż Pożarna Wytomyśl"
493941.869401513,269863.004346397,"Państwowa Straż Pożarna w Świętochłowicach"
86670.354166333,582423.742388382,NA
5046.72559042904,375884.860813933,"FFW Kleinhelmsdorf"
380087.401064029,373024.181934622,NA
517004.609595807,234943.896828414,"Ochotnicza Straż Pożarna w Grojcu"
36161.5488759981,43894.8337680157,"FF St.Radegund"
-40529.7004426641,12688.2598942667,"Feuerwehr"
335290.653389299,156655.988172047,NA
700141.299004038,579066.605189197,"Ochotnicza Straż Pożarna Śniadowo"
295538.174277756,418525.4335044,"Ochotnicza Straż Pożarna w Jerzmanowej"
526389.288850858,599364.991808997,"PSP Brodnica"
-37511.4166967144,13512.3883193722,NA
262050.747633143,601454.432881427,"OSP Stradzewo"
279492.100696665,-1072.54509337619,"FF Maiersdorf"
281411.531930571,-2561.94939549267,"FF Netting"
9288.03404035541,379859.613210354,"FFW Meineweh"
175963.283809896,481763.39654025,"Freiwillige Feuerwehr Friedland"
176407.690714209,484824.714916106,"Freiwillige Feuerwehr Zeust"
416680.893882814,259294.776962231,"Jednostka RatowniczoGaśnicza PSP w Głubczycach"
436091.535003295,177583.615327301,NA
438324.210670874,177377.597469603,NA
2635.00535868743,122408.216025628,"Freiwillige Feuerwehr Pfaffenberg"
129106.227151646,461191.961220482,"Kümmritz"
537507.356404867,448929.788508805,"Ochotnicza Straż Pożarna w Swędowie"
308956.750665636,-8579.80653908756,"Freiwillige Feuerwehr Zemendorf"
5131.54265548906,-1059.58463955484,"Freiwillige Feuerwehr Kössen"
283329.006153448,2772.46104712971,"FF Dreistetten"
283858.696289543,756.949169001542,"FF Muthmannsdorf"
289698.841500473,11090.1055437205,"BTF Hirtenberger AG"
157554.547026433,446329.20122869,"Spritzenhaus"
270091.542951102,605190.580520791,"OSP Recz"
456553.043132433,309981.531186699,"Ochotnicza Straż Pożarna Kolonowskie"
341698.10884107,501969.999690326,"OSP Dopiewo"
197854.832192882,375259.894163609,"FFW Nostitz"
165748.599088068,236340.929557405,NA
475988.139759852,299933.086372188,"Ochotnicza Straż Pożarna w Potępie"
215908.349169173,-31678.063017563,"Freiwillige Feuerwehr Thörl"
228227.553314521,245492.412071739,"HZS"
799770.422241418,541270.320394258,"OSP DUBICZE CERKIEWNE"
203580.32423859,16536.098237955,"Freiwillige Feuerwehr Gresten Land"
719152.785097133,244945.534890207,NA
418224.100954772,136275.311521481,"Hasiči - Slavičín"
276374.27069516,579329.659704453,"OSP Bierzwnik"
520628.100340192,357339.610994105,"OSP Wola Jedlińska"
525006.795721125,357279.919540389,"OSP Ładzice"
669954.488936032,469153.653253707,"OSP Kołbiel"
11966.9785184816,375764.93630128,"FFW Droyßig"
347114.016485303,518499.701607406,"JOSP Rokietnica"
10187.6685452908,339486.97107795,"FFW Hohenleuben"
217243.885385851,231470.53637239,"Hasičská zbrojnice"
499552.036513653,136790.521814086,NA
230499.134380496,250987.259505508,"HZS"
524819.219986537,118508.422184709,NA
-17878.1328804296,112419.021673143,"FFW Pfeffenhausen"
37231.5879089659,299883.127667029,"FF Klingenthal Wache 3"
-22276.4551387472,84903.0069305729,"Freiwillige Feuerwehr Zustorf"
481138.60628889,47019.4044117825,NA
-9383.07978102996,-2173.54487145692,"Freiwillige Feuerwehr Niederndorf"
313920.231477981,191268.346660831,"SDH Olešnice na Moravě"
503162.865502158,187960.207559857,"Ochotnicza Straż Pożarna Szare"
503431.795184664,189289.683473548,"Ochotnicza Straż Pożarna w Kamesznicy"
29300.9226708568,431833.322846537,"Freiwillige Feuerwehr Brehna"
123147.419618826,52464.0954620866,"Feuerwehr"
80315.3799360433,65949.9653811976,"Feuerwehr Obernberg"
332451.325638653,499045.64074342,NA
189382.204900697,242613.840056503,NA
-31448.1862484488,48104.41672605,"Freiwillige Feuerwehr Egelharting"
236681.555652368,-15283.8952779062,"Freiwillige Feuerwehr Mürzsteg"
-24070.6811626709,43799.2663708059,"Freiwillige Feuerwehr"
400042.398210169,184176.812426317,NA
809810.956593072,1020305.15744265,"VUGD Rīgas 2. daļa"
418074.57105049,744865.244978923,"OSP"
294177.921017403,5573.98488155287,"Feuerwehr Felixdorf"
465112.875850441,301625.754074037,"Ochotnicza Straż Pożarna w Żędowicach"
467650.246720746,300405.956346602,"Ochotnicza Straż Pożarna w Kielczy"
463249.133821647,304876.616793592,"Ochotnicza Straż Pożarna Zawadzkie"
448033.188087361,199040.370567433,NA
259961.520853119,64874.4808946243,"Freiwillige Feuerwehr Jettsdorf"
264268.300747105,64666.9789098855,"Freiwillige Feuerwehr Seebarn"
262344.350038943,68545.2016435144,"Freiwillige Feuerwehr Feuersbrunn"
449046.157979342,199839.69866802,"Dobrovolní hasiči Zelinkovice"
586346.453973429,559170.771930972,"OSP Strzegowo"
750716.082623892,405719.259256844,NA
176574.152650889,65015.7567188647,"FF Erdleiten"
178970.269909439,68951.0199939832,NA
351261.279844959,14488.1589538138,NA
242272.679492548,33255.3802664559,"Freiwilligen Feuerwehr Weinburg"
393520.193324987,167582.13114561,NA
195933.857804588,263573.735204139,"SDH Čelákovice"
161016.857178608,306185.943179771,NA
741404.574083315,396896.964494877,"OSP W Kawce"
281915.121478666,354666.070550818,"Ochotnicza Straż Pożarna w Świerzawie"
209953.298961276,121551.015018097,"FF Gopprechts"
-5991.56700092868,147449.384140202,NA
474210.23150285,428529.532141968,NA
76509.0965731296,309554.897454797,"Freiwillige Feuerwehr Bärenstein"
311861.912041761,-10475.3060612772,"FF Draßburg"
483801.773065789,232721.126373747,"Ochotnicza Straż Pożarna w Studzionce"
25794.9705684339,259169.405319725,NA
58867.376763975,452744.021214882,"FFW Rotta"
629483.102273132,157844.522171107,"Požiarna zbrojnica"
137862.674542033,186921.704468642,"Požární zbrojnice"
476745.132708665,235390.674451772,"OSP Krzyżowice"
184242.861300053,306270.769869084,NA
-13467.7390480876,100086.904623581,"Feuerwehr Reichersdorf"
514019.635884493,433721.444153829,"OSP Kazimierz"
203230.708737764,420506.156143989,"FFW Köbeln"
269789.765019364,50398.6323192716,"FF Michelndorf"
226957.18414154,112025.911641437,NA
254299.172764733,301166.711449442,NA
288905.753382075,55272.1244659014,"FF Muckendorf Wipfing"
290670.326433805,55034.2574374778,"FF Zeiselmauer"
29119.1091230907,388161.507191309,"FF Pegau"
25785.408759742,282740.533585027,NA
31234.4757950149,391007.089332539,"OF Wiederau"
27194.3923157468,394758.907286764,"OF Kitzen"
52674.151271274,451716.851308553,"Freiwillige Feuerwehr Radis"
499613.697173603,289475.337024377,"Ochotnicza Straż Pożarna w Brynicy"
259393.221415997,301541.878469635,NA
287990.10586371,128412.074250216,NA
484816.539550319,704548.585145706,NA
946726.656807533,270572.829014179,"Пожежна частина СДПЧ-19"
93945.1675191868,-2152.05883967318,"Freiwillige Feuerwehr Pfandl"
485553.644063824,267826.87798709,"OSP Kończyce"
482587.822163167,266057.029474838,"OSP Makoszowy"
119736.728423401,304413.118968411,NA
110235.05082797,565561.338127625,"Freiwillige Feuerwehr Nassenheide"
446041.643385831,768479.046082671,"Ochotnicza Straż Pożarna w Krokowej"
409859.260521285,242927.305361948,NA
30226.4540140873,646596.834175017,"FF Strahlendorf"
32208.8306270068,643215.120285587,"FF Rom"
516968.732733764,413869.098614266,NA
324933.376535187,174757.706390607,"SDH Černá Hora"
5097.88885744789,213541.421426642,NA
106722.015496202,-12348.3153514415,"Feuerwehr Altaussee"
90348.3768696646,508538.965737524,"Freiwillige Feuerwehr Neuseddin"
141427.210833169,927570.651063764,NA
584568.199540558,485718.106506704,NA
27271.5830084693,537713.969455575,"Freiwillige Feuerwehr Jerichow"
490722.712098251,197306.696813378,"Ochotnicza Straż Pożarna Wisła-Centrum"
40510.807997586,314273.925128152,"Komandostelle Neuheide"
709489.768559567,288438.31372077,"OSP w Bojanowie"
95929.2372941537,105959.413770138,NA
94332.8054668902,107730.484820778,NA
629213.902307899,411834.493929304,"OSP"
201236.864060995,345790.44134325,NA
27684.2113921748,330833.461254299,NA
178973.655362897,51068.6744468296,"FF Pergkirchen"
138006.675648379,208207.637370616,"Hasičská zbrojnice"
457935.319571018,276530.322720286,"Ochotnicza Straż Pożarna Rudziniec"
120523.877222576,364062.189356508,"Freiwillige Feuerwehr Oberhermsdorf"
50085.2913436944,243964.25191847,"Dobrovolní hasiči"
483147.455068267,277301.761365871,"Ochotnicza Straż Pożarna Grzybowice"
169169.849696441,578206.201903527,"Feuerwehr Gellmersdorf"
2869.64720094868,323041.852771092,NA
76296.915559157,318976.277133822,NA
433992.860211738,6638.28535954095,NA
163771.163447732,579588.329568763,"Feuerwehr Herzsprung"
161747.250311566,580286.653910588,"Feuerwehr Schmargendorf"
166531.149482281,574663.045032509,NA
158821.860229185,574831.867543935,NA
86031.6675862552,369942.989044799,"FFW Reichenbach"
624859.784959192,389871.402867075,"OSP Wieniawa"
641275.394103316,151899.082141701,NA
463182.897516911,193760.863915717,"Dobrovolní hasiči"
365204.188287761,200540.730386903,"Hasičská stanice"
83567.9671233932,500242.575989482,"Freiwillige Feuerwehr Schäpe"
92501.8409196959,85147.5591377122,"Feuerwehr Wernstein Zwickledt"
474625.721794012,481905.329127231,"Jednostka Ratowniczo-Gaśnicza PSP w Kole"
380801.467341069,81282.3913366748,NA
346756.364478582,158322.740694416,"Hasičská zbrojnice"
286292.916395719,367537.277240356,"KP PSP Złotoryja"
398738.179810517,610257.227684615,"Ochotnicza Straż Pożarna Więcbork"
95587.4996023503,117437.814542532,"FF Neureut"
108894.666935606,606436.913497188,"Freiwillige Feuerwehr Fürstenberg Havel"
45948.6745486123,103394.797916025,NA
491128.318547719,272857.666550626,"Jednostka Ratowniczo-Gaśnicza PSP nr 2 w Rudzie Śląskiej"
130314.178244412,342161.545141421,NA
354987.05806976,654541.593307344,"OSP Gwda Wielka"
355187.961273185,647584.966459611,"OSP Żółtnica"
34720.130797335,348378.436263395,"Freiwillige Feuerwehr Crimmitschau"
254114.762609117,86605.8915206287,"FF Gars am Kamp"
65774.6244182739,347332.568356161,"Freiwillige Feuerwehr Rabenstein"
109805.77399854,394500.655997064,"Feuerwehr Leckwitz"
257866.773058753,591040.035788892,"OSP Zamęcin"
271707.112921056,596910.047741471,"OSP Suliszewo"
252490.491220028,581576.442962347,"OSP Pełczyce"
252181.049653987,586927.405972624,"OSP Płotno"
257888.759543033,302894.796972037,"Hasiči - Bukovina u Čisté"
240857.856609457,95003.8583894251,"FF Winkl"
527063.965179553,205926.697015598,"Ochotnicza Straż Pożarna w Ślemieniu"
252338.972149047,305680.909651236,"Hasiči - Roztoky u Jilemnice"
325227.766466275,158760.914145654,"Hasičská zbrojnice Jehnice"
731118.029072335,243882.673756242,"OSP Albigowa"
188214.945837528,68374.0223419359,"Feuerwehr Mötlas"
502833.44278298,684874.142198235,NA
72335.7369609665,143410.214007372,"Feuerwehr Langdorf"
471352.00329218,229047.263768014,"OSP Ruptawa"
545540.085793431,184179.986383292,"Ochotnicza Straż Pożarna w Lipnicy Małej"
543338.404650638,226767.954749411,"Ochotnicza Straż Pożarna w Wysokiej"
-29373.1195161839,98225.2909960579,NA
150018.40926747,419005.724843619,"Feuerwehr Hörlitz"
678113.932209366,136129.576967738,NA
513644.255227326,241735.865247415,"Ochotnicza Straż Pożarna w Brzezince"
470934.489050905,198021.591714358,"SDH Guty"
450002.418743202,137761.966915485,NA
569199.658617592,264361.025418982,"OSP Sieciechowice"
362040.698859399,22422.377764266,"DHZ Rusovce"
165608.904659783,646294.511983315,"Feurwehr"
-24001.6779590493,75550.7029974777,"FFW Langengeisling"
106142.961456443,656545.016856781,NA
25719.8769875986,59735.4099887768,"Feuerwehr Teising"
278979.633197432,39162.8598558791,"Freiwillige Feuerwehr Rekawinkel"
906855.418063774,186646.95969815,"МНС"
-22590.4307431927,155330.633773788,NA
631967.394161583,453120.142559783,"Ochotnicza Straż Pożarna"
1035493.78033552,677287.297296487,"РОЧС"
30935.4656965397,58797.6681792364,"FFW Altötting"
756504.854751323,386797.29663761,NA
617796.516110184,504325.100353348,NA
34111.4504167324,351866.399428614,"Freiwillige Feuerwehr Gösau"
431016.006048212,221981.042660692,"Hasičská stanice"
43088.4902808787,162135.280502691,"Fire station"
503772.899347416,233597.390061329,"Ochotnicza Straż Pożarna w Miedźnej"
1227041.92860865,583635.763410672,"ПАСЧ №4"
1238699.76240383,636746.92788093,NA
1228473.36232466,582711.730810584,NA
84567.2600841545,740642.071880183,"Freiwillige Feuerwehr Fuhlendorf"
657480.243596892,480906.990510412,"OSP Wiązowna"
659641.745321066,477328.724462004,"OSP Wólka Mlądzka"
662546.285190806,478490.317559745,"OSP Malcanów"
665344.081919679,476705.329892323,"OSP Glinianka"
670690.216401303,467941.686964057,"OSP Gadka"
664032.191760362,468346.849809546,NA
657506.069697874,466197.086354088,"OSP Łukówiec"
654043.586713336,467036.828702259,"OSP Otwock Wielki"
653996.552735267,470125.505197808,"OSP Karczew"
655636.64482167,451839.09293153,"OSP Wysoczyn"
657817.128187759,452009.985872176,"OSP Śniadków Dolny"
658286.325405647,454418.875793424,"OSP Sobienie Jeziory"
